run,green,yellow,greenGPC,yellowGPC
0,69.48,61.03,70.87,127.2
1,68.86999999999999,56.980000000000004,80.5,101.29999999999998
2,66.91,58.03,67.51,100.6
3,74.76,61.47,71.65,183.9
4,72.58,60.72,186.1,118.30000000000001
5,69.18,62.910000000000004,139.6,96.38999999999999
6,115.7,62.12,105.89999999999999,89.67
7,67.96000000000001,61.6,82.75,114.5
8,67.53999999999999,62.370000000000005,70.14999999999999,109.1
9,70.62,92.47,71.21000000000001,113.5
