run,green,yellow,greenGPC,yellowGPC
0,49.711226,61.241984,152.901251,86.4694
1,61.445202,63.823027,93.353747,171.252917
2,77.246966,75.319318,98.403429,155.09658
3,60.046438,59.574536,117.122794,137.381024
4,49.771038,65.457545,49.186752,186.177549
5,61.71885,49.135483,215.933999,49.381983
6,62.196173,65.098804,106.364017,105.257908
7,60.823577,58.959765,100.767987,133.922277
8,59.731383,62.925454,77.848008,174.080269
9,50.635736,59.601241,51.656573,106.92816
